,id,lat,lon,cluster,cluster_size,geohash,time_ratio_weekday_True,time_ratio_weekday_False
9065,3213,54.8451,38.1852,0,464,202320012300333233,0.7102429415627052,0.7611254684494736
9066,3213,54.8437,38.1881,1,108,202320021033000000,0.1852585147398016,0.1522502098521451
9067,3213,54.8433,38.1892,2,64,202320021032333330,0.0455494385238311,0.0485006312088144
9068,3214,54.8807,38.0771,0,31,202320012230022313,0.0172538791108217,0.0
9069,3214,54.8509,38.0422,1,578,202320012223323131,0.5713077903494106,0.9160327882682114
9070,3214,54.8872,38.0552,2,130,202320012223300032,0.1326496319045636,0.0031986839700237
9071,3214,54.8795,38.0791,3,30,202320012230133010,0.0100356998674729,0.032387553955823
9072,3214,54.8811,38.0706,4,56,202320012230021311,0.0632388593797227,0.0
9073,3214,54.8814,38.0753,5,162,202320012230022022,0.1530169452834535,0.0
9077,3217,54.8841,38.0649,0,234,202320012230012203,1.0,1.0
9085,3220,54.8793,38.1402,0,133,202320012233322002,0.8727469335663676,0.6494925535637905
9086,3220,54.8922,38.0741,1,40,202320012230311232,0.0774294138726652,0.3171054166504646
9087,3221,54.8936,38.0687,0,474,202320012230312303,0.4398509820412872,0.9376327099152356
9088,3221,54.8973,38.045,1,199,202320012223201221,0.4967678630156188,0.0
9089,3221,54.883,38.0643,2,26,202320012230012133,0.0241426345555609,0.0099373184528359
9095,3224,54.8407,38.1953,0,157,202320021032332320,0.8347307286166843,0.9432372018029244
9109,3231,54.8919,38.07,0,736,202320012230312200,0.8438778928358166,0.8979953673253454
9110,3231,54.8794,38.0743,1,45,202320012230022002,0.0755596335619929,0.027896136578112
9111,3231,54.8832,38.0813,2,18,202320012230133311,0.0,0.0252223397866681
9120,3234,54.8835,38.0832,0,736,202320012230133210,0.8732366559207252,0.8311946944220039
9121,3234,54.8974,38.0592,1,21,202320012230322322,0.0264961379519245,0.0
9122,3234,54.8862,38.0836,2,25,202320012230133221,0.0206516800450031,0.0158566141244105
9123,3234,54.8998,38.039,3,38,202320012223203112,0.0231046755663255,0.0007327108422417
9124,3234,54.8902,38.0808,4,17,202320012230200030,0.033933555464203,0.0
9125,3235,54.8859,38.0911,0,1467,202320012230123320,0.8948341268068597,0.9443262831292484
9126,3235,54.8973,38.081,1,50,202320012230200303,0.0468011614553013,0.0195968830676677
9127,3235,54.8973,38.0666,2,15,202320012230321002,0.0011484408113303,0.0
9133,3239,54.8842,38.0827,0,273,202320012230133202,1.0,1.0
9134,3240,54.8837,38.0672,0,394,202320012230012230,0.5468291474108435,0.6313193783698066
9135,3240,54.8982,38.0792,1,247,202320012230200333,0.3833021037575483,0.2776006977481763
9136,3240,54.881,38.0547,2,66,202320012223300312,0.0426924966415525,0.0220821439898509
9137,3241,54.8947,38.0805,0,1150,202320012230200313,0.958010713774733,0.910649563981072
9138,3241,54.853,38.1404,1,17,202320012233333113,0.0036726028665449,0.0384654871496526
9139,3241,54.8446,38.1115,2,15,202320012233223333,0.0039629604692852,0.0043835224356082
9140,3241,54.8881,38.0554,3,59,202320012223233330,0.0082236426834092,0.0144510019257632
9141,3241,54.8986,38.0781,4,17,202320012230311000,0.0101057069997222,0.0
9142,3241,54.8937,38.0661,5,15,202320012230321023,0.0,0.0268735747329909
9143,3242,54.8867,38.0916,0,484,202320012230123323,0.983466421817094,1.0
9148,3246,54.8912,38.0727,0,92,202320012230312103,0.0931030614534255,0.1536256807108054
9149,3246,54.877,38.1593,1,437,202320012300023121,0.7475371718778682,0.7500079615298876
9150,3246,54.8877,38.0866,2,27,202320012230203233,0.0,0.0544993259238028
9151,3246,54.871,38.1463,3,23,202320012300032201,0.0230781782210528,1.0615373183444264e-05
9152,3247,54.8884,38.069,0,508,202320012230312221,0.2582825259821481,0.2961089971768749
9153,3247,54.8953,38.044,1,279,202320012223201202,0.2595988238452924,0.0663557137596661
9154,3247,54.8841,38.0643,2,177,202320012230012130,0.0662176410108643,0.1687860562170124
9155,3247,54.885,38.0853,3,356,202320012230130113,0.3007380436277431,0.1197373266232969
9156,3247,54.8825,38.0603,4,67,202320012230011201,0.0340993182755843,0.207389223026881
9157,3247,54.8963,38.0495,5,33,202320012223232031,0.0208643034426755,0.0
9162,3249,54.8875,38.0722,0,136,202320012230021221,0.3581704193770859,0.0
9163,3249,54.8792,38.0696,1,495,202320012230021013,0.6201381404069355,1.0
9165,3251,54.8984,38.0789,0,85,202320012230200333,0.2192567105866085,0.324632548255711
9166,3251,54.8991,38.0868,1,20,202320012230202011,0.0073396412981437,0.3215689746768195
9167,3251,54.8789,38.071,2,17,202320012230021321,0.0708962722982804,0.0
9168,3251,54.8798,38.0702,3,116,202320012230021021,0.5026247457654369,0.3474411191783247
9169,3251,54.8801,38.0722,4,31,202320012230021302,0.1964499610106678,0.0063396493713476
9172,3253,54.8907,38.0922,0,210,202320012230210021,0.9593679070087352,0.8335898312813498
9173,3253,54.8879,38.0838,1,70,202320012230200111,0.0406320929912648,0.1664101687186502
9182,3257,54.8754,38.1313,0,467,202320012233313033,0.4890304794225503,0.4906426124241645
9183,3257,54.8865,38.086,1,349,202320012230130103,0.4305962909273431,0.4055748208788231
9184,3257,54.8837,38.0733,2,15,202320012230022103,0.0018354328437597,0.0
9185,3257,54.9004,38.0592,3,15,202320012230323030,0.0001985264096311,2.0848245620131067e-05
9188,3260,54.9173,38.0638,0,465,202320012230331313,0.9998380339480843,0.999990033487482
9189,3261,54.8831,38.0636,0,171,202320012230012132,1.0,1.0
9191,3264,54.8855,38.0767,0,426,202320012230022213,0.5664118810553488,0.7792291358342449
9192,3264,54.881,38.0541,1,116,202320012223300311,0.1800373238570965,0.0130300495463612
9193,3264,54.9004,38.0723,2,27,202320012230313113,0.065992825773576,0.1093451729832915
9194,3264,54.8847,38.073,3,20,202320012230021230,0.038731882843318,0.0532677004911738
9195,3264,54.8892,38.083,4,18,202320012230200113,0.0,0.0248053535808506
9198,3266,54.8906,38.0652,0,609,202320012230321130,0.9742518106453304,0.999945112245458
9213,3270,54.8841,38.063,0,803,202320012230012102,0.7998903130675231,0.7768999406930441
9214,3270,54.9039,38.0805,1,30,202320012230201023,0.0047815620864162,0.0294098957892061
9215,3270,54.8917,38.071,2,90,202320012230312130,0.0469322141325372,0.0327776836397526
9216,3270,54.894,38.0695,3,15,202320012230312310,0.0187715720370571,0.0
9217,3270,54.8857,38.0753,4,41,202320012230022123,0.0286269757605015,3.1771583495721424e-05
9218,3270,54.8928,38.0796,5,18,202320012230200012,0.0063644693155732,0.0161081928323307
9226,3279,54.8878,38.0866,0,89,202320012230203233,0.053409352456483,0.0165401067899897
9227,3279,54.8921,38.0739,1,893,202320012230311232,0.5362794031578186,0.7115925121262292
9228,3279,54.8906,38.0688,2,567,202320012230312231,0.2493466695601281,0.2115424470416192
9229,3279,54.9116,38.0369,3,80,202320012223210030,0.1553894007246805,0.0547712025633323
9235,3281,54.8814,38.0557,0,449,202320012223300321,0.940850707579902,1.0
9236,3281,54.8836,38.073,1,48,202320012230021230,0.0306491111041469,0.0
9237,3282,54.9053,38.0928,0,1076,202320012230213022,0.4013150022455427,0.010448524256924
9238,3282,54.884,38.0835,1,1949,202320012230133212,0.5879374729019716,0.9788304877712776
9239,3282,54.9051,38.0886,2,29,202320012230202232,0.0077886920995746,0.0
9240,3283,54.8914,38.078,0,694,202320012230311103,0.9023497936412468,0.8492988179468711
9241,3283,54.8983,38.0782,1,74,202320012230311000,0.0427318165792148,0.1013995396065471
9242,3283,54.8854,38.0803,2,53,202320012230133302,0.0246344650227098,0.0020195172929994
9244,3285,54.8475,38.1698,0,455,202320012300322310,0.9168088141560689,0.9657204970041888
9245,3285,54.8436,38.1567,1,23,202320021033323330,0.0529243937232525,0.0141660333339224
9246,3286,54.9043,38.0668,0,423,202320012230320012,0.9382239382239382,0.9156596619299052
9247,3286,54.9011,38.0742,1,39,202320012230310220,0.0044975477407909,0.0517913462560686
9248,3286,54.9037,38.0809,2,18,202320012230201022,0.0241886674319106,0.0282965377936851
9249,3287,54.847,38.1669,0,483,202320012300322212,0.986667709881856,0.8874313879242747
9252,3289,54.8424,38.1802,0,559,202320021033003300,0.9684852844911952,0.9702028889130448
9256,3292,54.8871,38.0843,0,42,202320012230130111,0.0081569987018262,0.0177125788023331
9257,3292,54.8925,38.0776,1,1074,202320012230311101,0.5150651649568053,0.4844838152543317
9258,3292,54.8856,38.0528,2,585,202320012223300102,0.372921640640718,0.4771146453412875
9259,3292,54.8879,38.0669,3,156,202320012230321112,0.0601749818890608,0.0098527023146779
9260,3292,54.8876,38.0694,4,16,202320012230021121,0.0094023887315151,0.0
9261,3292,54.8848,38.0464,5,22,202320012223303320,0.0137168849031648,0.0093491387992474
9262,3292,54.8918,38.0756,6,20,202320012230311203,0.00528449282868,0.0
9266,3294,54.8877,38.0612,0,22,202320012230322112,0.0076115018249799,0.0
9267,3294,54.8927,38.0646,1,44,202320012230321200,0.0789563488530817,0.0169177001824761
9268,3294,54.8918,38.0698,2,652,202320012230312203,0.8880678951897683,0.5705625831194137
9269,3294,54.8803,38.0692,3,15,202320012230021020,0.0,0.2334920978566789
9270,3294,54.8912,38.0773,4,24,202320012230311102,0.0076856880026113,0.1244239631336405
9271,3295,54.8438,38.1842,0,605,202320012300333223,0.9793639959232904,0.9999247352292888
9274,3298,54.8886,38.072,0,129,202320012230312112,0.055769784381509,0.0
9275,3298,54.9403,38.1348,1,1781,202320012232330331,0.8977971255706161,0.9873262143050966
9276,3298,54.8983,38.0793,2,103,202320012230200332,0.0222125993966649,0.0031349263356158
9277,3298,54.8997,38.0716,3,66,202320012230313103,0.0172799605195358,0.0
9282,3301,54.871,37.9918,0,376,202320012222310012,0.3913062406129601,0.5025664146493722
9283,3301,54.8794,38.0686,1,200,202320012230021002,0.3924163601140593,0.497086772560172
9284,3301,54.8847,38.0857,2,28,202320012230130131,0.0435268423993092,0.0
9285,3301,54.8874,38.067,3,18,202320012230012222,0.047321564615485,3.46812790455712e-05
9288,3304,54.8916,38.0862,0,425,202320012230203201,0.196525559025833,0.4949832088675966
9289,3304,54.9403,38.138,1,439,202320012232330220,0.1261856689275513,0.3158670330186464
9290,3304,54.8889,38.0721,2,564,202320012230312112,0.540661044684197,0.0
9291,3304,54.9017,38.0757,3,35,202320012230310201,6.975988647076762e-05,0.0
9292,3304,54.9041,38.0803,4,66,202320012230201023,0.0160627121447976,0.0480396646470339
9293,3304,54.8973,38.0677,5,20,202320012230312332,0.0005740242086737,0.0
9294,3304,54.8916,38.0633,6,23,202320012230321231,0.0091823941991664,0.0
9295,3304,54.8981,38.079,7,117,202320012230200333,0.030704315745205,0.0172402658400263
9296,3304,54.9,38.0735,8,24,202320012230310222,0.0080901536909955,2.935512657930581e-06
9297,3304,54.9168,38.1048,9,29,202320012233112013,1.195883768070302e-05,1.4677563289652903e-05
9298,3304,54.9421,38.1385,10,25,202320012232330222,0.0095112622353858,0.0321937673195246
9299,3304,54.8972,38.0604,11,31,202320012230322013,0.010184943424732,0.0
9300,3304,54.8946,38.0791,12,21,202320012230200323,0.0016004911096007,0.0
9301,3304,54.9264,38.1179,13,77,202320012233100123,0.001345369239079,0.0016233384998356
9302,3304,54.8952,38.0723,14,25,202320012230312031,0.0005102437410433,0.0001174205063172
9303,3304,54.8954,38.0636,15,19,202320012230321313,6.378046763041611e-05,2.935512657930581e-06
9304,3304,54.9001,38.0842,16,31,202320012230202001,0.0074702872712124,0.0
9305,3304,54.8917,38.0729,17,21,202320012230312103,0.0007394547965901,0.0
9306,3304,54.9406,38.1345,18,15,202320012232330331,0.0104161476198923,2.935512657930581e-06
9307,3305,54.9023,38.0672,0,346,202320012230320323,0.7212439310477944,0.7230848094777012
9308,3305,54.8874,38.0721,1,257,202320012230021221,0.2124708616056183,0.1481631258187617
9309,3305,54.9026,38.0681,2,47,202320012230313010,0.0521465902510727,0.128752064703537
9310,3306,54.8795,38.0656,0,473,202320012230012313,0.9797295763135188,0.9249648244786008
9311,3307,54.8758,38.1495,0,398,202320012300032000,0.8183227180754125,0.8477014029824407
9324,3315,54.8917,38.0813,0,487,202320012230200023,0.082250601915152,0.0
9325,3315,54.8911,38.0861,1,1076,202320012230203202,0.2215799407748897,0.4189018298178566
9326,3315,54.8848,38.0846,2,2030,202320012230130121,0.6717408889493389,0.3419316374273091
9327,3315,54.8629,38.1341,3,243,202320012233331121,0.0117519608474774,0.2043564430222619
9328,3315,54.8943,38.0776,4,23,202320012230311030,0.0028335946205846,0.0
9329,3315,54.886,38.0765,5,18,202320012230022210,0.0,0.00732439500963
9330,3315,54.8864,38.0848,6,19,202320012230130110,2.863421932380291e-05,7.918264875275684e-05
9331,3315,54.8642,38.135,7,39,202320012233331102,0.0037832962281574,0.0133702231320463
9332,3315,54.8974,38.0803,8,18,202320012230200301,0.0,0.0020727222761751
9335,3318,54.8812,38.0625,0,322,202320012230012033,0.8792009266510049,1.0
9336,3319,54.8918,38.067,0,739,202320012230321103,0.7154456211461067,0.8894322139934395
9337,3319,54.8849,38.0645,1,244,202320012230012130,0.09461597721468,0.0
9338,3319,54.8912,38.0747,2,107,202320012230311202,0.0361758510131603,0.0461059822123025
9339,3319,54.8875,38.0592,3,28,202320012230011122,0.0162163198895257,0.0
9340,3319,54.89,38.1179,4,80,202320012233133220,0.1178616066719304,0.017699773426668
9341,3319,54.8912,38.0796,5,31,202320012230200013,0.0027522671840886,0.0206756619661154
9342,3320,54.8926,38.0784,0,518,202320012230311100,0.8041688307191579,0.4562669459308247
9343,3320,54.8984,38.0795,1,108,202320012230200332,0.0299920362868321,0.3402097350337842
9344,3320,54.8883,38.0846,2,31,202320012230203222,0.0,0.1574303871921041
9345,3320,54.8872,38.0541,3,74,202320012223300033,0.1163948616737647,0.029796146728449
9346,3320,54.8918,38.073,4,40,202320012230312103,0.0394099927287836,0.0
9347,3320,54.8966,38.0807,5,21,202320012230200303,0.0,0.0076749824264421
9348,3321,54.8452,38.179,0,336,202320012300330031,1.0,1.0
9350,3323,54.8851,38.066,0,310,202320012230012213,0.2259083687666133,0.4308165777595404
9351,3323,54.8984,38.0647,1,373,202320012230321322,0.4698658591135082,0.5359868691013541
9352,3323,54.8912,38.0726,2,53,202320012230312103,0.0335994899664262,5.86200832405182e-06
9353,3323,54.8891,38.0718,3,60,202320012230312113,0.0536460716617737,0.000908611290228
9354,3323,54.8447,38.0944,4,16,202320012230110330,0.0574713234651434,0.0
9355,3323,54.9013,38.0739,5,24,202320012230310220,1.5424402432942412e-05,0.0109912656075971
9356,3323,54.8993,38.0748,6,16,202320012230310230,0.0055167946035157,0.0
9357,3323,54.8841,38.0693,7,16,202320012230021131,0.057607572353301,0.0
9358,3323,54.8905,38.0759,8,34,202320012230311130,0.0234810819704159,0.0
9359,3324,54.8921,38.0727,0,3415,202320012230312100,0.6532132565164139,0.9030136311006364
9360,3324,54.9169,38.065,1,1265,202320012230331201,0.3444782054755566,0.0635088482716543
9361,3324,54.8899,38.0851,2,21,202320012230203220,0.0,0.0044229947036654
9362,3324,54.8891,38.0646,3,39,202320012230321210,0.0,0.0254409681596112
9363,3325,54.8919,38.0747,0,780,202320012230311201,0.7228945908425654,0.922704671914742
9364,3325,54.8851,38.0896,1,340,202320012230123332,0.2366352615710581,0.0
9365,3326,54.8983,38.0783,0,28,202320012230311000,0.0216670477932769,0.0
9366,3326,54.8947,38.0706,1,250,202320012230312021,0.859335696318317,0.846572676645343
9367,3326,54.8812,38.054,2,22,202320012223300311,1.4292247884747312e-05,0.0876136057801792
9368,3326,54.882,38.0552,3,15,202320012223300312,0.01300594557512,0.0
9373,3329,54.8792,38.0695,0,390,202320012230021013,0.9730718672888145,0.8390619237813073
9374,3329,54.8872,38.0595,1,21,202320012230011211,0.0,0.1507684999406201
9376,3331,54.8871,38.0839,0,661,202320012230133222,0.8737134749155006,0.8013648645983313
9377,3331,54.8888,38.0833,1,121,202320012230200110,0.035110224139721,0.0080866255103449
9378,3331,54.904,38.0802,2,26,202320012230201023,0.0057586489323658,0.0647028658211869
9379,3331,54.8828,38.0656,3,61,202320012230012201,0.0368175158905026,0.0656101457564939
9380,3331,54.8808,38.0552,4,17,202320012223300313,0.003977528349118,0.0085994359085619
9381,3331,54.8983,38.0789,5,39,202320012230200333,0.0154163830793544,0.0061931717323129
9382,3331,54.8872,38.0785,6,32,202320012230022222,0.0188240451278738,0.0075294372892053
9389,3339,54.9311,38.0392,0,1191,202320012223211221,0.8501801256744738,0.9388972838932156
9390,3339,54.8864,38.0542,1,617,202320012223300033,0.1336934395951488,0.0149342283699484
9391,3339,54.8902,38.09,2,17,202320012230210001,0.0,0.0201407454763842
9392,3340,54.8984,38.0794,0,102,202320012230200332,0.0524900398406374,0.1227623614614819
9393,3340,54.8874,38.0561,1,905,202320012223300000,0.7727862742578074,0.8359203957485815
9394,3340,54.8838,38.0853,2,99,202320012230130120,0.0885875851432977,0.0
9395,3340,54.89,38.0718,3,16,202320012230312113,0.0052949492353167,0.0
9396,3340,54.8926,38.0721,4,100,202320012230312101,0.0231814676776763,0.0
9397,3340,54.8846,38.0786,5,19,202320012230022230,0.004466006939982,1.515117080672409e-05
9398,3340,54.8913,38.0794,6,27,202320012230200013,5.462022876236988e-05,0.0009924016878404
9399,3340,54.8903,38.0668,7,19,202320012230321113,0.0001670736409201,0.0
9400,3340,54.8911,38.0727,8,23,202320012230312103,0.0020402261920061,0.0013787565434118
9401,3340,54.8988,38.0601,9,15,202320012230323103,0.0,0.0097876563411437
9402,3340,54.8878,38.0624,10,15,202320012230321222,9.638863899241745e-06,0.0
9403,3341,54.9313,38.158,0,1396,202320012300121122,0.9832019447131968,0.9151840697979324
9404,3341,54.8816,38.0555,1,52,202320012223300321,0.0,0.0758488347146183
9405,3341,54.8852,38.0843,2,24,202320012230130112,0.002671115587458,0.0
9407,3343,54.845,38.1914,0,647,202320012301000322,0.7146548241409043,0.7893448958776419
9408,3343,54.8414,38.1923,1,208,202320021032333013,0.1129245732409568,0.2069183166618642
9409,3343,54.8454,38.1884,2,46,202320012300333330,0.0696291070470264,0.0009696437473986
9410,3343,54.8986,38.0667,3,20,202320012230321003,0.0284018620020139,0.0
9411,3343,54.8481,38.2081,4,37,202320012301033311,0.0458807426300778,0.0024698472811097
9412,3344,54.8857,38.0678,0,1247,202320012230021110,0.7340238302348634,0.8669728658762701
9413,3344,54.8992,38.0548,1,185,202320012223230121,0.2504948978559724,0.0
9414,3344,54.8805,38.1085,2,62,202320012233210203,0.0,0.099467065043493
9419,3346,54.9116,38.0371,0,249,202320012223210030,0.5951959203641981,0.8082325857101501
9422,3348,54.8961,38.0833,0,410,202320012230200220,1.0,1.0
9424,3350,54.9023,38.077,0,154,202320012230310313,0.0806036555401142,0.1462453320655466
9425,3350,54.884,38.0667,1,410,202320012230012231,0.7822950958271465,0.6939061888951086
9426,3350,54.883,38.0634,2,89,202320012230012101,0.0903950921282768,0.0413308693285075
