,id,lat,lon,cluster,cluster_size,inq,wd_rate,wd_all,work_place,geometry
3715,11760.0,54.8874,38.0553,1.0,6706.0,25018.5929633379,1.0,0.65625,True,POINT (38.0553 54.8874)
3717,11777.0,54.891,38.0841,0.0,2733.0,34363.37869673967,1.0,1.0,False,POINT (38.0841 54.891)
3723,11819.0,54.8836,38.0662,0.0,2670.0,40290.47826075554,1.0,1.0,False,POINT (38.0662 54.8836)
3724,11825.0,54.8892,38.0652,0.0,6960.0,33223.13095241785,1.0,1.0,False,POINT (38.0652 54.8892)
3726,11833.0,54.9335,38.032,0.0,1992.0,37392.83691352606,0.7692307692307693,0.45454545454545453,True,POINT (38.032 54.9335)
3727,11833.0,54.8795,38.1117,1.0,3486.0,40104.74003791809,0.9230769230769231,0.5454545454545454,True,POINT (38.1117 54.8795)
3728,11844.0,54.8816,38.063,0.0,3617.0,32914.15686273575,1.0,1.0,False,POINT (38.063 54.8816)
3729,11864.0,54.884,38.0668,0.0,2171.0,40166.59999990463,0.9333333333333333,0.4827586206896552,True,POINT (38.0668 54.884)
3730,11864.0,54.8927,38.0718,1.0,2709.0,23374.800449550152,1.0,0.5172413793103449,True,POINT (38.0718 54.8927)
3732,11875.0,54.8796,38.1571,0.0,3223.0,23974.060606002808,1.0,1.0,True,POINT (38.1571 54.8796)
3733,11887.0,54.8873,38.0543,0.0,1876.0,24030.66666674614,1.0,1.0,True,POINT (38.0543 54.8873)
3734,11890.0,54.885,38.0863,0.0,3489.0,42286.99516129494,1.0,1.0,False,POINT (38.0863 54.885)
3740,11922.0,54.891,38.066,0.0,6138.0,42194.440217375755,1.0,1.0,False,POINT (38.066 54.891)
3743,11934.0,54.8985,38.0857,0.0,3832.0,33202.25,0.8947368421052632,0.5483870967741935,True,POINT (38.0857 54.8985)
3744,11934.0,54.8967,38.0751,1.0,3219.0,21289.688965559006,0.7368421052631579,0.45161290322580644,True,POINT (38.0751 54.8967)
3746,11942.0,54.8923,38.0772,0.0,2625.0,24065.10708940029,1.0,1.0,True,POINT (38.0772 54.8923)
3747,11947.0,54.88,38.069,0.0,1347.0,27865.696969747543,1.0,1.0,False,POINT (38.069 54.88)
3749,11955.0,54.8881,38.087,0.0,3923.0,34788.5,1.0,1.0,False,POINT (38.087 54.8881)
3750,11956.0,54.8914,38.0665,0.0,4847.0,32430.000000059605,1.0,1.0,False,POINT (38.0665 54.8914)
3754,11976.0,54.8413,38.0875,0.0,1109.0,29272.0,0.9166666666666666,0.5,True,POINT (38.0875 54.8413)
3755,11976.0,54.8839,38.0839,1.0,1001.0,15127.061017036438,0.9166666666666666,0.5,True,POINT (38.0839 54.8839)
3759,11997.0,54.8841,38.0546,0.0,5669.0,24769.670105814934,1.0,1.0,True,POINT (38.0546 54.8841)
3762,12013.0,54.8875,38.0577,0.0,9894.0,40873.11397385597,1.0,1.0,False,POINT (38.0577 54.8875)
3764,12028.0,54.886,38.0893,0.0,1212.0,37884.12049686909,1.0,1.0,False,POINT (38.0893 54.886)
3766,12054.0,54.8866,38.0834,0.0,5847.0,29956.322580575943,1.0,1.0,False,POINT (38.0834 54.8866)
3767,12057.0,54.8875,38.0556,0.0,177.0,30014.699999928474,0.875,0.5384615384615384,True,POINT (38.0556 54.8875)
3768,12057.0,54.8712,38.1468,1.0,344.0,15541.604819655418,0.5,0.3076923076923077,True,POINT (38.1468 54.8712)
3774,12077.0,54.8918,38.067,1.0,2091.0,38978.383333325386,1.0,0.5757575757575758,True,POINT (38.067 54.8918)
3775,12089.0,54.8533,38.1803,0.0,1079.0,54715.855263233185,1.0,1.0,False,POINT (38.1803 54.8533)
3782,12127.0,54.8855,38.0858,0.0,195.0,31474.708333313465,0.2857142857142857,0.2857142857142857,True,POINT (38.0858 54.8855)
3783,12127.0,54.8945,38.091,1.0,547.0,38277.59999990463,0.7142857142857143,0.7142857142857143,False,POINT (38.091 54.8945)
3785,12142.0,54.8475,38.1718,0.0,3512.0,28211.09349346161,1.0,1.0,False,POINT (38.1718 54.8475)
3794,12208.0,54.8868,38.0646,0.0,3373.0,35384.58402776718,1.0,1.0,False,POINT (38.0646 54.8868)
3795,12210.0,54.8882,38.0847,0.0,2568.0,39895.85769236088,1.0,0.56,True,POINT (38.0847 54.8882)
3797,12211.0,54.8862,38.0893,0.0,3766.0,34061.98245024681,1.0,1.0,False,POINT (38.0893 54.8862)
3799,12219.0,54.8854,38.0538,1.0,911.0,20526.3442029953,0.5714285714285714,0.36363636363636365,True,POINT (38.0538 54.8854)
3800,12243.0,54.8758,38.1304,0.0,5330.0,27837.239569187164,1.0,1.0,False,POINT (38.1304 54.8758)
3802,12255.0,54.887,38.0809,0.0,857.0,28997.527777791023,0.5714285714285714,0.3157894736842105,True,POINT (38.0809 54.887)
3803,12255.0,54.8625,38.1346,1.0,1249.0,17622.111607193947,0.7619047619047619,0.42105263157894735,True,POINT (38.1346 54.8625)
3804,12255.0,54.9014,38.0735,2.0,856.0,31853.555555582047,0.47619047619047616,0.2631578947368421,True,POINT (38.0735 54.9014)
3805,12258.0,54.8858,38.0717,0.0,725.0,26271.6875,1.0,0.8,False,POINT (38.0717 54.8858)
3807,12260.0,54.841,38.1606,0.0,3166.0,25283.094414949417,1.0,1.0,False,POINT (38.1606 54.841)
3812,12265.0,54.8776,38.1415,0.0,3101.0,34437.467171669006,1.0,1.0,False,POINT (38.1415 54.8776)
3813,12267.0,54.868,38.1249,0.0,8473.0,40827.55606049299,1.0,1.0,False,POINT (38.1249 54.868)
3816,12290.0,54.883,38.0541,0.0,6164.0,31678.16666674614,1.0,1.0,False,POINT (38.0541 54.883)
3818,12298.0,54.8912,38.0837,0.0,8448.0,27835.06030356884,1.0,1.0,False,POINT (38.0837 54.8912)
3819,12299.0,54.8856,38.0858,0.0,16439.0,29891.550893604755,1.0,1.0,False,POINT (38.0858 54.8856)
3820,12309.0,54.8829,38.0633,0.0,1407.0,19854.285714149475,1.0,1.0,True,POINT (38.0633 54.8829)
3821,12316.0,54.8937,38.0812,0.0,3439.0,36497.783333301544,0.9166666666666666,0.6470588235294118,True,POINT (38.0812 54.8937)
3822,12316.0,54.9324,38.0474,1.0,1786.0,37799.25862073898,0.5,0.35294117647058826,True,POINT (38.0474 54.9324)
3827,12351.0,54.8856,38.0528,0.0,1812.0,43230.47474753857,0.2857142857142857,0.25,True,POINT (38.0528 54.8856)
3828,12351.0,54.8826,38.0646,1.0,5747.0,33442.86107122898,0.8571428571428571,0.75,False,POINT (38.0646 54.8826)
3829,12360.0,54.8993,38.0709,0.0,943.0,19477.190476179123,0.9,0.47368421052631576,True,POINT (38.0709 54.8993)
3830,12360.0,54.8856,38.0907,1.0,2550.0,33111.284126996994,1.0,0.5263157894736842,True,POINT (38.0907 54.8856)
3835,12376.0,54.9038,38.0805,0.0,6839.0,27589.291959047318,1.0,1.0,False,POINT (38.0805 54.9038)
3837,12392.0,54.8805,38.0692,0.0,6395.0,31696.25921046734,1.0,1.0,False,POINT (38.0692 54.8805)
3838,12403.0,54.8819,38.1101,0.0,1943.0,16758.411872386932,0.26666666666666666,0.25,True,POINT (38.1101 54.8819)
3839,12403.0,54.8864,38.067,1.0,3837.0,27385.858260452747,0.8,0.75,False,POINT (38.067 54.8864)
3840,12416.0,54.9264,38.1548,0.0,1400.0,39373.58333325386,1.0,1.0,False,POINT (38.1548 54.9264)
3841,12420.0,54.8915,38.0741,0.0,2188.0,25959.26379919052,1.0,1.0,False,POINT (38.0741 54.8915)
3845,12426.0,54.8674,38.0303,0.0,5596.0,31573.530543506145,1.0,1.0,False,POINT (38.0303 54.8674)
3849,12453.0,54.8843,38.0898,0.0,3626.0,42310.256410360336,1.0,1.0,False,POINT (38.0898 54.8843)
3851,12470.0,54.894,38.0693,0.0,5537.0,34177.26127898693,1.0,1.0,False,POINT (38.0693 54.894)
3852,12473.0,54.8874,38.0548,0.0,2587.0,34029.16666674614,1.0,1.0,False,POINT (38.0548 54.8874)
3855,12496.0,54.8692,38.1236,0.0,4130.0,32039.236287653446,1.0,1.0,False,POINT (38.1236 54.8692)
3857,12499.0,54.8447,38.192,0.0,3438.0,25711.5,1.0,1.0,False,POINT (38.192 54.8447)
3862,12544.0,54.8798,38.0692,0.0,2069.0,50185.0,1.0,1.0,False,POINT (38.0692 54.8798)
3863,12550.0,54.8914,38.0689,0.0,7992.0,28215.35672044754,1.0,1.0,False,POINT (38.0689 54.8914)
3869,12578.0,54.8794,38.0691,0.0,4952.0,36537.13437503576,1.0,1.0,False,POINT (38.0691 54.8794)
3870,12582.0,54.8984,38.0785,0.0,992.0,22531.8125,0.38461538461538464,0.2777777777777778,True,POINT (38.0785 54.8984)
3871,12582.0,54.8855,38.0771,1.0,1306.0,31149.099999904633,1.0,0.7222222222222222,False,POINT (38.0771 54.8855)
3874,12597.0,54.8806,38.0633,0.0,8255.0,31323.75757575035,1.0,1.0,False,POINT (38.0633 54.8806)
3876,12611.0,54.8914,38.0697,0.0,3034.0,30296.648148059845,0.6,0.6,True,POINT (38.0697 54.8914)
3877,12611.0,54.892,38.0819,1.0,2403.0,31029.757692337036,0.4,0.4,True,POINT (38.0819 54.892)
3878,12613.0,54.8792,38.0683,0.0,4675.0,37122.53846156597,1.0,1.0,False,POINT (38.0683 54.8792)
3888,12652.0,54.8807,38.0703,0.0,1209.0,27919.15473139286,1.0,1.0,False,POINT (38.0703 54.8807)
3890,12656.0,54.9202,38.0686,1.0,4707.0,29088.326333284378,0.4117647058823529,0.3684210526315789,True,POINT (38.0686 54.9202)
3891,12663.0,54.8908,38.0647,0.0,3987.0,27926.936868667603,1.0,1.0,False,POINT (38.0647 54.8908)
3899,12700.0,54.8947,38.0704,0.0,571.0,31668.272727251053,1.0,0.4,True,POINT (38.0704 54.8947)
3900,12700.0,54.8925,38.0682,1.0,364.0,39243.72222214937,0.8,0.32,True,POINT (38.0682 54.8925)
3901,12700.0,54.8874,38.0596,2.0,396.0,20767.400000095367,0.7,0.28,True,POINT (38.0596 54.8874)
3902,12724.0,54.9026,38.0801,0.0,761.0,28892.431372642517,0.625,0.2777777777777778,True,POINT (38.0801 54.9026)
3904,12724.0,54.8977,38.0668,2.0,444.0,32468.33673465252,0.625,0.2777777777777778,True,POINT (38.0668 54.8977)
3907,12751.0,54.8915,38.0921,0.0,2914.0,26307.790983617306,1.0,1.0,False,POINT (38.0921 54.8915)
3910,12766.0,54.8896,38.0749,0.0,14840.0,31053.834608912468,1.0,1.0,False,POINT (38.0749 54.8896)
3914,12812.0,54.8953,38.0783,0.0,2452.0,29680.970414161682,1.0,1.0,False,POINT (38.0783 54.8953)
3915,12814.0,54.893,38.0783,0.0,3492.0,26514.94827592373,1.0,1.0,False,POINT (38.0783 54.893)
3917,12841.0,54.88,38.0645,0.0,1377.0,49220.40056824684,1.0,0.5909090909090909,True,POINT (38.0645 54.88)
3918,12841.0,54.9168,38.0646,1.0,726.0,16266.19464290142,0.6923076923076923,0.4090909090909091,True,POINT (38.0646 54.9168)
3921,12863.0,54.9172,38.0665,0.0,2066.0,16794.871069192886,1.0,0.5,True,POINT (38.0665 54.9172)
3922,12863.0,54.8976,38.0877,1.0,895.0,17487.306497335434,1.0,0.5,True,POINT (38.0877 54.8976)
3925,12872.0,54.8934,38.0634,0.0,3968.0,30578.032258033752,1.0,1.0,False,POINT (38.0634 54.8934)
3926,12873.0,54.8888,38.0789,0.0,786.0,23531.400000095367,1.0,1.0,True,POINT (38.0789 54.8888)
3928,12893.0,54.8978,38.0228,1.0,6704.0,24056.78745651245,1.0,0.5,True,POINT (38.0228 54.8978)
3930,12907.0,54.8842,38.0882,0.0,6475.0,35765.14520859718,1.0,1.0,False,POINT (38.0882 54.8842)
3933,12911.0,54.8822,38.0647,0.0,795.0,35564.85714292526,1.0,1.0,False,POINT (38.0647 54.8822)
3939,12954.0,54.8913,38.0829,0.0,3613.0,34725.41497826576,1.0,1.0,False,POINT (38.0829 54.8913)
3940,12966.0,54.8909,38.0625,0.0,1037.0,19487.0,0.5,0.3333333333333333,True,POINT (38.0625 54.8909)
3941,12966.0,54.8866,38.0672,1.0,2197.0,43217.83675676584,1.0,0.6666666666666666,True,POINT (38.0672 54.8866)
3942,12971.0,54.896,38.0755,0.0,957.0,22644.034090816975,0.9090909090909091,0.6666666666666666,True,POINT (38.0755 54.896)
3943,12971.0,54.8799,38.1167,1.0,432.0,35304.2637360096,0.45454545454545453,0.3333333333333333,True,POINT (38.1167 54.8799)
3944,12973.0,54.9057,38.0937,0.0,2040.0,25112.574545383453,1.0,1.0,False,POINT (38.0937 54.9057)
3945,12980.0,54.8798,38.0628,0.0,11241.0,33703.25384610891,1.0,1.0,False,POINT (38.0628 54.8798)
3949,13011.0,54.8906,38.0889,0.0,4986.0,32018.851731538773,1.0,1.0,False,POINT (38.0889 54.8906)
3951,13023.0,54.8932,38.0784,0.0,2438.0,28812.44827580452,1.0,1.0,False,POINT (38.0784 54.8932)
3955,13047.0,54.9162,38.0659,0.0,2437.0,27123.082524061203,1.0,1.0,False,POINT (38.0659 54.9162)
3969,13114.0,54.8822,38.0645,0.0,2552.0,35292.43452370167,1.0,0.7058823529411765,False,POINT (38.0645 54.8822)
3976,13171.0,54.8868,38.0672,0.0,1861.0,27481.978658556938,0.4444444444444444,0.3076923076923077,True,POINT (38.0672 54.8868)
3977,13171.0,54.8899,38.0646,1.0,2344.0,28002.290427982807,1.0,0.6923076923076923,True,POINT (38.0646 54.8899)
3978,13174.0,54.8792,38.07,0.0,3417.0,27435.96478307247,1.0,1.0,False,POINT (38.07 54.8792)
3979,13179.0,54.8414,38.146,0.0,3917.0,45346.85317313671,1.0,1.0,False,POINT (38.146 54.8414)
3981,13187.0,54.8422,38.1882,0.0,1059.0,25593.0,1.0,1.0,False,POINT (38.1882 54.8422)
3982,13190.0,54.8855,38.0788,0.0,1121.0,28191.119047641754,0.6666666666666666,0.5,True,POINT (38.0788 54.8855)
3983,13190.0,54.8856,38.0847,1.0,747.0,29257.5,0.6666666666666666,0.5,True,POINT (38.0847 54.8856)
3985,13195.0,54.8966,38.0854,0.0,3907.0,23325.09090900421,1.0,1.0,True,POINT (38.0854 54.8966)
3986,13198.0,54.8425,38.0447,0.0,2123.0,34247.1986604929,1.0,1.0,False,POINT (38.0447 54.8425)
3987,13201.0,54.9163,38.1622,0.0,1136.0,35837.02272725105,0.5,0.5,True,POINT (38.1622 54.9163)
3988,13201.0,54.8658,38.1398,1.0,642.0,34827.5,0.5,0.5,True,POINT (38.1398 54.8658)
3989,13207.0,54.896,38.0812,0.0,1765.0,20606.974999904633,1.0,1.0,True,POINT (38.0812 54.896)
3990,13221.0,54.868,38.1253,0.0,2610.0,35620.67611336708,1.0,1.0,False,POINT (38.1253 54.868)
3998,13263.0,54.8798,38.0698,0.0,3285.0,45418.51666688919,1.0,1.0,False,POINT (38.0698 54.8798)
4004,13287.0,54.9325,38.047,0.0,1581.0,36152.02307677269,1.0,1.0,False,POINT (38.047 54.9325)
4005,13289.0,54.8451,38.1919,0.0,3273.0,33168.36869764328,1.0,1.0,False,POINT (38.1919 54.8451)
4006,13292.0,54.9009,38.0782,0.0,8893.0,18728.638888835907,1.0,1.0,True,POINT (38.0782 54.9009)
4008,13312.0,54.881,38.0552,0.0,2542.0,25908.337925493717,1.0,1.0,False,POINT (38.0552 54.881)
4009,13313.0,54.874,38.1326,0.0,2423.0,29068.037787497044,1.0,1.0,False,POINT (38.1326 54.874)
4017,13359.0,54.8969,38.0594,0.0,7220.0,30906.90415740013,1.0,1.0,False,POINT (38.0594 54.8969)
4018,13371.0,54.8904,38.0726,0.0,1907.0,25278.75,1.0,1.0,False,POINT (38.0726 54.8904)
4019,13373.0,54.8893,38.079,0.0,4792.0,17966.73885369301,0.6666666666666666,0.4,True,POINT (38.079 54.8893)
4020,13373.0,54.8839,38.1163,1.0,16119.0,29622.05008482933,1.0,0.6,True,POINT (38.1163 54.8839)
4024,13403.0,54.8851,38.0591,0.0,981.0,28195.875,0.125,0.125,True,POINT (38.0591 54.8851)
4025,13403.0,54.8915,38.0626,1.0,2478.0,25596.49729204178,0.375,0.375,True,POINT (38.0626 54.8915)
4026,13403.0,54.8824,38.06,2.0,1744.0,32284.793287694454,0.5,0.5,True,POINT (38.06 54.8824)
4028,13417.0,54.894,38.0398,0.0,1326.0,22848.347271203995,0.29411764705882354,0.2777777777777778,True,POINT (38.0398 54.894)
4029,13417.0,54.8914,38.0864,1.0,2488.0,28109.057692289352,0.7647058823529411,0.7222222222222222,False,POINT (38.0864 54.8914)
4030,13418.0,54.8707,38.1233,0.0,2979.0,29518.010435581207,0.5,0.46153846153846156,True,POINT (38.1233 54.8707)
4031,13418.0,54.8767,38.1154,1.0,2919.0,31695.067669153214,0.5833333333333334,0.5384615384615384,True,POINT (38.1154 54.8767)
4032,13420.0,54.8793,38.0678,0.0,5690.0,31228.085294127464,1.0,1.0,False,POINT (38.0678 54.8793)
4033,13421.0,54.8551,38.1855,0.0,7140.0,29753.803030252457,1.0,1.0,False,POINT (38.1855 54.8551)
4035,13447.0,54.8907,38.0651,0.0,901.0,34938.33333325386,1.0,1.0,False,POINT (38.0651 54.8907)
4040,13467.0,54.8806,38.0634,0.0,4067.0,21856.0,1.0,1.0,True,POINT (38.0634 54.8806)
4041,13488.0,54.8819,38.0695,0.0,5254.0,35467.75,1.0,1.0,False,POINT (38.0695 54.8819)
4044,13519.0,54.8948,38.0828,0.0,4994.0,34146.13275170326,1.0,1.0,False,POINT (38.0828 54.8948)
4045,13520.0,54.8874,38.0809,0.0,1536.0,38421.60333716869,1.0,1.0,False,POINT (38.0809 54.8874)
4052,13598.0,54.8431,38.0928,0.0,2705.0,34312.93055558205,1.0,1.0,False,POINT (38.0928 54.8431)
4055,13626.0,54.8774,38.1137,0.0,792.0,34977.72058814764,0.5555555555555556,0.45454545454545453,True,POINT (38.1137 54.8774)
4056,13626.0,54.8706,38.1555,1.0,2022.0,22202.15483856201,0.6666666666666666,0.5454545454545454,True,POINT (38.1555 54.8706)
4060,13644.0,54.8965,38.0811,0.0,3267.0,31689.53181385994,1.0,1.0,False,POINT (38.0811 54.8965)
4065,13666.0,54.8997,38.0855,0.0,4966.0,30118.196434497833,0.7,0.5384615384615384,True,POINT (38.0855 54.8997)
4066,13666.0,54.8983,38.0228,1.0,3416.0,27836.914786100388,0.6,0.46153846153846156,True,POINT (38.0228 54.8983)
4067,13670.0,54.8568,38.1892,0.0,3406.0,30578.69038462639,1.0,1.0,False,POINT (38.1892 54.8568)
4070,13687.0,54.8871,38.0611,0.0,3954.0,39424.015156924725,1.0,1.0,False,POINT (38.0611 54.8871)
4071,13690.0,54.8982,38.08,0.0,2341.0,41703.81354165077,1.0,1.0,False,POINT (38.08 54.8982)
4072,13692.0,54.8913,38.0637,0.0,1446.0,19362.86515980959,0.631578947368421,0.3870967741935484,True,POINT (38.0637 54.8913)
4073,13692.0,54.8888,38.0791,1.0,4411.0,43692.62052631378,1.0,0.6129032258064516,True,POINT (38.0791 54.8888)
4074,13699.0,54.8854,38.0659,0.0,3519.0,43641.744047522545,1.0,1.0,False,POINT (38.0659 54.8854)
4079,13726.0,54.9005,38.0727,0.0,1611.0,21256.72426468134,0.875,0.4666666666666667,True,POINT (38.0727 54.9005)
4080,13726.0,54.8853,38.0914,1.0,2295.0,19484.575910925865,1.0,0.5333333333333333,True,POINT (38.0914 54.8853)
4081,13728.0,54.8818,38.0555,0.0,503.0,33202.675000071526,0.5,0.5,True,POINT (38.0555 54.8818)
4082,13728.0,54.8916,38.0913,1.0,596.0,20312.91666662693,0.5,0.5,True,POINT (38.0913 54.8916)
4085,13738.0,54.8835,38.083,0.0,2055.0,29420.59375,1.0,1.0,False,POINT (38.083 54.8835)
4086,13741.0,54.8502,38.2026,0.0,2273.0,17226.427173137665,1.0,1.0,True,POINT (38.2026 54.8502)
4087,13743.0,54.8873,38.0549,0.0,3371.0,47168.37439006567,1.0,1.0,False,POINT (38.0549 54.8873)
4088,13750.0,54.8857,38.0876,0.0,1907.0,38631.36363649368,1.0,1.0,False,POINT (38.0876 54.8857)
4089,13751.0,54.8957,38.075,0.0,3996.0,25025.449999928474,1.0,1.0,False,POINT (38.075 54.8957)
4091,13778.0,54.8818,38.0647,0.0,3919.0,27385.109565258026,1.0,1.0,False,POINT (38.0647 54.8818)
4095,13795.0,54.8893,38.063,0.0,1730.0,31174.916666686535,1.0,1.0,False,POINT (38.063 54.8893)
4100,13835.0,54.893,38.0747,0.0,22254.0,37539.17241674662,1.0,1.0,False,POINT (38.0747 54.893)
4101,13855.0,54.8848,38.0664,0.0,3693.0,34198.5,1.0,1.0,False,POINT (38.0664 54.8848)
4102,13866.0,54.8861,38.0686,0.0,18407.0,21944.300101339817,1.0,1.0,True,POINT (38.0686 54.8861)
4107,13881.0,54.9173,38.0653,0.0,3373.0,32149.868055582047,0.75,0.75,False,POINT (38.0653 54.9173)
4108,13881.0,54.8921,38.0961,1.0,711.0,26282.840909183025,0.25,0.25,True,POINT (38.0961 54.8921)
4110,13899.0,54.8811,38.0626,0.0,4728.0,28176.512820243835,1.0,1.0,False,POINT (38.0626 54.8811)
4113,13919.0,54.8837,38.0545,0.0,4280.0,28951.5,1.0,1.0,False,POINT (38.0545 54.8837)
4114,13920.0,54.8966,38.074,0.0,2805.0,35725.18831175566,0.5,0.34615384615384615,True,POINT (38.074 54.8966)
4115,13920.0,54.8959,38.0793,1.0,2537.0,24995.39111506939,0.9444444444444444,0.6538461538461539,True,POINT (38.0793 54.8959)
4116,13933.0,54.8971,38.0849,0.0,4599.0,41283.13947951794,1.0,1.0,False,POINT (38.0849 54.8971)
4118,13951.0,54.8796,38.0664,0.0,12395.0,33008.06455940008,1.0,1.0,False,POINT (38.0664 54.8796)
4119,13959.0,54.8449,38.0944,0.0,1590.0,43452.27871632576,0.38095238095238093,0.32,True,POINT (38.0944 54.8449)
4120,13959.0,54.8855,38.0866,1.0,4382.0,37905.53629422188,0.8095238095238095,0.68,True,POINT (38.0866 54.8855)
4121,13961.0,54.8903,38.0884,0.0,6775.0,22148.961120307446,1.0,1.0,True,POINT (38.0884 54.8903)
4123,13980.0,54.8913,38.0868,0.0,3351.0,30024.132232367992,1.0,1.0,False,POINT (38.0868 54.8913)
4127,14002.0,54.8926,38.0675,0.0,923.0,26038.4375,1.0,1.0,False,POINT (38.0675 54.8926)
4128,14005.0,54.8914,38.0827,0.0,1040.0,35572.30208325386,1.0,0.7142857142857143,False,POINT (38.0827 54.8914)
4129,14005.0,54.8983,38.0781,1.0,366.0,26853.26249998808,0.4,0.2857142857142857,True,POINT (38.0781 54.8983)
4135,14034.0,54.8856,38.0881,0.0,4628.0,33267.10006672144,1.0,1.0,False,POINT (38.0881 54.8856)
4136,14036.0,54.8857,38.087,0.0,1098.0,28155.5,1.0,0.7142857142857143,False,POINT (38.087 54.8857)
4137,14036.0,54.8817,38.0552,1.0,879.0,16695.9375,0.4,0.2857142857142857,True,POINT (38.0552 54.8817)
4138,14042.0,54.8927,38.0674,0.0,9133.0,33386.143015384674,1.0,1.0,False,POINT (38.0674 54.8927)
4139,14043.0,54.882,38.0529,0.0,2329.0,36960.65714287758,1.0,1.0,False,POINT (38.0529 54.882)
4144,14069.0,54.8446,38.096,0.0,1503.0,31277.66818201542,1.0,1.0,False,POINT (38.096 54.8446)
4156,14137.0,54.8855,38.085,0.0,859.0,26390.150000035763,1.0,1.0,False,POINT (38.085 54.8855)
4159,14180.0,54.8983,38.0795,0.0,1168.0,34183.319548904896,1.0,1.0,False,POINT (38.0795 54.8983)
4162,14203.0,54.8427,38.1936,0.0,2262.0,41252.70429593325,1.0,1.0,False,POINT (38.1936 54.8427)
4164,14231.0,54.8643,38.1373,0.0,5190.0,30751.13034439087,0.35294117647058826,0.3,True,POINT (38.1373 54.8643)
4165,14231.0,54.868,38.1252,1.0,10069.0,33664.41122961044,0.8235294117647058,0.7,False,POINT (38.1252 54.868)
4168,14267.0,54.8568,38.189,0.0,1749.0,20885.1875,1.0,1.0,True,POINT (38.189 54.8568)
4172,14298.0,54.8849,38.0702,0.0,1735.0,24743.803030252457,1.0,0.8,True,POINT (38.0702 54.8849)
4173,14298.0,54.9166,38.0623,1.0,515.0,16541.363636493683,0.25,0.2,True,POINT (38.0623 54.9166)
4174,14299.0,54.8811,38.0543,0.0,3681.0,25686.886363744736,1.0,1.0,False,POINT (38.0543 54.8811)
4176,14319.0,54.9165,38.0633,0.0,277.0,19204.91666674614,1.0,0.36,True,POINT (38.0633 54.9165)
4177,14319.0,54.9136,38.068,1.0,663.0,31859.5,1.0,0.36,True,POINT (38.068 54.9136)
4181,14374.0,54.9101,38.0787,0.0,5178.0,32364.16346424818,1.0,1.0,False,POINT (38.0787 54.9101)
4184,14411.0,54.8908,38.0798,0.0,672.0,20405.09285736084,1.0,0.7777777777777778,True,POINT (38.0798 54.8908)
4185,14411.0,54.8979,38.0812,1.0,1288.0,20714.878205299377,0.2857142857142857,0.2222222222222222,True,POINT (38.0812 54.8979)
4188,14434.0,54.8516,38.1781,0.0,12397.0,19343.30952680111,1.0,1.0,True,POINT (38.1781 54.8516)
4190,14463.0,54.8853,38.057,0.0,3736.0,30030.268656730652,1.0,0.6111111111111112,True,POINT (38.057 54.8853)
4191,14463.0,54.8861,38.0803,1.0,1544.0,19534.991935431957,0.6363636363636364,0.3888888888888889,True,POINT (38.0803 54.8861)
4193,14474.0,54.8539,38.1821,0.0,7179.0,32502.254221260548,1.0,1.0,False,POINT (38.1821 54.8539)
4200,14520.0,54.8919,38.0813,0.0,999.0,38029.70206773281,0.3157894736842105,0.2857142857142857,True,POINT (38.0813 54.8919)
4201,14520.0,54.8937,38.0812,1.0,4398.0,29993.125078201294,0.7894736842105263,0.7142857142857143,False,POINT (38.0812 54.8937)
4207,14561.0,54.8854,38.0628,0.0,1009.0,32573.496139407158,0.4,0.4,True,POINT (38.0628 54.8854)
4208,14561.0,54.8874,38.07,1.0,2441.0,31556.545385420322,0.6,0.6,True,POINT (38.07 54.8874)
4209,14563.0,54.8814,38.108,0.0,782.0,33238.89533483982,0.18181818181818182,0.15384615384615385,True,POINT (38.108 54.8814)
4210,14563.0,54.887,38.0787,1.0,835.0,27483.557142794132,0.45454545454545453,0.38461538461538464,True,POINT (38.0787 54.887)
4211,14563.0,54.8966,38.076,2.0,1519.0,31647.881982445717,0.5454545454545454,0.46153846153846156,True,POINT (38.076 54.8966)
4216,14641.0,54.8841,38.0601,0.0,2165.0,36062.21694922447,1.0,1.0,False,POINT (38.0601 54.8841)
4219,14663.0,54.8949,38.0715,0.0,4201.0,30339.006428539753,1.0,1.0,False,POINT (38.0715 54.8949)
4220,14674.0,54.8873,38.0539,0.0,1348.0,27075.863636374474,1.0,0.6086956521739131,True,POINT (38.0539 54.8873)
4221,14674.0,54.8816,38.0739,1.0,2730.0,27413.66666674614,0.6428571428571429,0.391304347826087,True,POINT (38.0739 54.8816)
4224,14702.0,54.9061,38.0946,0.0,3188.0,33923.33333325386,1.0,1.0,False,POINT (38.0946 54.9061)
4225,14717.0,54.882,38.0577,0.0,3465.0,27878.921447515488,1.0,1.0,False,POINT (38.0577 54.882)
4229,14752.0,54.8829,38.0541,0.0,3783.0,33042.13888883591,1.0,1.0,False,POINT (38.0541 54.8829)
4231,14782.0,54.8798,38.0688,0.0,2169.0,38052.5023496151,1.0,0.7647058823529411,False,POINT (38.0688 54.8798)
4232,14782.0,54.8701,38.1203,1.0,1100.0,26320.634615123272,0.3076923076923077,0.23529411764705882,True,POINT (38.1203 54.8701)
4233,14786.0,54.8938,38.0666,0.0,4703.0,39243.640000104904,1.0,1.0,False,POINT (38.0666 54.8938)
