,hash,ttl_ppl,id
9570,210123030013300322,0.0,0.0
9571,210123030001132111,0.0,0.0
9572,210123030001101222,0.0,1.0
9573,210123030032210212,0.0,1.0
9574,210123030032210220,0.0,7.0
9575,210123030032210213,0.0,3.0
9576,210123030031121320,0.0,26.0
9577,210123030032102101,0.0,0.0
9578,210123030032102131,0.0,0.0
9579,210123030032102102,0.0,0.0
9580,210123030032210231,0.0,2.0
9581,210123030002212231,0.0,0.0
9582,210123030002212223,0.0,0.0
9583,210123030002212222,0.0,4.0
9584,210123030002212230,0.0,0.0
9585,210123030031202313,0.0,0.0
9586,210123030031202310,0.0,2.0
9587,210123030013300323,0.0,0.0
9588,210123030031231210,0.0,8.0
9589,210123030031231213,0.0,0.0
9590,210123030002330010,0.0,8.0
9591,210123030032212002,0.0,8.0
9592,210123030013301013,0.0,0.0
9593,210123030013301010,0.0,0.0
9594,210123030032210020,0.0,9.0
9595,210123030032210023,0.0,95.0
9596,210123030000213233,0.0,0.0
9597,210123030000202301,0.0,7.0
9598,210123030000202300,0.0,2.0
9599,210123030000202332,0.0,271.0
9600,210123030032131001,0.0,5.0
9601,210123030000213211,0.0,195.0
9602,210123030001030331,0.0,1.0
9603,210123030001030301,0.0,5.0
9604,210123030001030302,0.0,2.0
9605,210123030001031010,0.0,3.0
9606,210123030002300301,0.0,0.0
9607,210123030002300332,0.0,0.0
9608,210123030002300300,0.0,0.0
9609,210123030001101213,0.0,0.0
9610,210123030001101220,0.0,1.0
9611,210123030031233222,0.0,1.0
9612,210123030032123310,0.0,5.0
9613,210123030032210202,0.0,6.0
9614,210123030032210031,0.0,23.0
9615,210123030032210002,0.0,28.0
9616,210123030032210030,0.0,3.0
9617,210123030001120331,0.0,64.0
9618,210123030001120302,0.0,24.0
9619,210123030001120323,0.0,42.0
9620,210123030001120330,0.0,15.0
9621,210123030002331323,0.0,1.0
9622,210123030002331330,0.0,3.0
9623,210123030002331321,0.0,2.0
9624,210123030002331322,0.0,0.0
9625,210123030003101031,0.0,44.0
9626,210123030002300333,0.0,0.0
9627,210123030013230111,0.0,1.0
9628,210123030013233222,0.0,0.0
9629,210123030013230110,0.0,0.0
9630,210123030031202113,0.0,0.0
9631,210123030031202102,0.0,0.0
9632,210123030031202112,0.0,0.0
9633,210123030032211300,0.0,3.0
9634,210123030013301120,0.0,0.0
9635,210123030013301123,0.0,1.0
9636,210123030013301113,0.0,3.0
9637,210123030003101131,0.0,5.0
9638,210123030003101101,0.0,7.0
9639,210123030003101030,0.0,21.0
9640,210123030003101102,20.0,18.0
9641,210123030002300302,0.0,0.0
9642,210123030002300331,0.0,0.0
9643,210123030000233131,0.0,0.0
9644,210123030031203333,0.0,1.0
9645,210123030001102223,0.0,0.0
9646,210123030001113301,0.0,0.0
9647,210123030001113302,0.0,2.0
9648,210123030001102230,0.0,1.0
9649,210123030031121202,0.0,0.0
9650,210123030003131023,0.0,0.0
9651,210123030031231122,0.0,2.0
9652,210123030031231211,0.0,1.0
9653,210123030001031020,0.0,2.0
9654,210123030001031013,0.0,1.0
9655,210123030001031023,0.0,4.0
9656,210123030032210200,0.0,9.0
9657,210123030001102123,0.0,1.0
9658,210123030002223202,0.0,6.0
9659,210123030031123202,0.0,0.0
9660,210123030031123210,0.0,2.0
9661,210123030031123213,0.0,1.0
9662,210123030031123123,0.0,1.0
9663,210123030031123201,0.0,0.0
9664,210123030001030021,0.0,3.0
9665,210123030001030020,0.0,56.0
9666,210123030001030312,0.0,3.0
9667,210123030032123201,0.0,9.0
9668,210123030032123232,0.0,5.0
9669,210123030000213300,0.0,2.0
9670,210123030000213303,0.0,3.0
9671,210123030000202233,0.0,3.0
9672,210123030032123303,0.0,7.0
9673,210123030032123302,0.0,15.0
9674,210123030013301110,0.0,1.0
9675,210123030031123112,0.0,3.0
9676,210123030031123121,0.0,0.0
9677,210123030031123111,0.0,0.0
9678,210123030003032022,0.0,0.0
9679,210123030003032311,0.0,0.0
9680,210123030003032023,0.0,0.0
9681,210123030003032220,0.0,0.0
9682,210123030003032221,0.0,1.0
9683,210123030002300022,0.0,0.0
9684,210123030003101123,0.0,14.0
9685,210123030002221031,0.0,0.0
9686,210123030002221020,0.0,54.0
9687,210123030002221032,0.0,7.0
9688,210123030003121010,0.0,0.0
9689,210123030000213103,0.0,2.0
9690,210123030000212010,0.0,1.0
9691,210123030032120103,0.0,4.0
9692,210123030031120222,0.0,0.0
9693,210123030000210121,0.0,6.0
9694,210123030000210122,0.0,82.0
9695,210123030000210112,0.0,2.0
9696,210123030031203031,0.0,0.0
9697,210123030031121203,0.0,0.0
9698,210123030013233313,0.0,0.0
9699,210123030013233310,0.0,0.0
9700,210123030032100221,0.0,1.0
9701,210123030002301133,0.0,4.0
9702,210123030002301132,0.0,1.0
9703,210123030002301200,0.0,5.0
9704,210123030013301021,0.0,0.0
9705,210123030013301012,0.0,0.0
9706,210123030001020000,0.0,2.0
9707,210123030013230103,0.0,0.0
9708,210123030013230113,0.0,0.0
9709,210123030013230112,0.0,0.0
9710,210123030013230102,0.0,0.0
9711,210123030031203021,0.0,1.0
9712,210123030003033112,0.0,1.0
9713,210123030003033111,0.0,0.0
9714,210123030003033121,0.0,0.0
9715,210123030002301210,0.0,0.0
9716,210123030002301203,0.0,0.0
9717,210123030002301211,0.0,6.0
9718,210123030031203332,0.0,1.0
9719,210123030031233221,0.0,3.0
9720,210123030001010022,0.0,1.0
9721,210123030001010023,0.0,1.0
9722,210123030002221110,0.0,19.0
9723,210123030002221111,0.0,61.0
9724,210123030002221103,0.0,4.0
9725,210123030002300021,0.0,1.0
9726,210123030003121112,0.0,3.0
9727,210123030003121113,0.0,6.0
9728,210123030013300330,0.0,0.0
9729,210123030001101101,0.0,0.0
9730,210123030001101132,0.0,0.0
9731,210123030001101100,0.0,2.0
9732,210123030003032031,0.0,0.0
9733,210123030003032030,0.0,0.0
9734,210123030003032002,0.0,0.0
9735,210123030001113011,0.0,12.0
9736,210123030002330013,0.0,4.0
9737,210123030002330021,0.0,13.0
9738,210123030002330020,0.0,5.0
9739,210123030032102120,0.0,0.0
9740,210123030032102113,0.0,0.0
9741,210123030032102123,0.0,1.0
9742,210123030002330003,0.0,110.0
9743,210123030002330002,0.0,9.0
9744,210123030003032003,0.0,0.0
9745,210123030013300012,0.0,0.0
9746,210123030013300321,0.0,0.0
9747,210123030013300301,0.0,0.0
9748,210123030013301011,0.0,0.0
9749,210123030013300300,0.0,0.0
9750,210123030032131132,0.0,0.0
9751,210123030031231230,0.0,3.0
9752,210123030003120103,0.0,14.0
9753,210123030003131032,0.0,5.0
9754,210123030003120102,0.0,10.0
9755,210123030032123331,0.0,11.0
9756,210123030032123330,0.0,13.0
9757,210123030003120310,0.0,2.0
9758,210123030003120311,0.0,21.0
9759,210123030003120303,0.0,4.0
9760,210123030002301033,0.0,2.0
9761,210123030032131023,0.0,1.0
9762,210123030002212301,0.0,1.0
9763,210123030002212300,0.0,0.0
9764,210123030001010103,0.0,13.0
9765,210123030001010110,0.0,1.0
9766,210123030001010100,0.0,8.0
9767,210123030000202210,0.0,6.0
9768,210123030000202212,0.0,1.0
9769,210123030000202213,0.0,0.0
9770,210123030000202123,0.0,2.0
9771,210123030002300330,0.0,0.0
9772,210123030013233223,0.0,0.0
9773,210123030032131032,0.0,2.0
9774,210123030000233023,0.0,0.0
9775,210123030000233132,0.0,0.0
9776,210123030000233021,0.0,0.0
9777,210123030000233312,0.0,0.0
9778,210123030000233020,0.0,0.0
9779,210123030032100133,0.0,30.0
9780,210123030032100132,0.0,79.0
9781,210123030032100203,0.0,0.0
9782,210123030032100200,0.0,0.0
9783,210123030001002233,0.0,18.0
9784,210123030002221331,0.0,2.0
9785,210123030002221332,0.0,0.0
9786,210123030002221320,0.0,0.0
9787,210123030001013230,0.0,62.0
9788,210123030001013231,0.0,89.0
9789,210123030001002332,0.0,5.0
9790,210123030001002301,0.0,15.0
9791,210123030001002333,0.0,3.0
9792,210123030002221033,0.0,2.0
9793,210123030032102112,0.0,0.0
9794,210123030001030033,0.0,1.0
9795,210123030001030032,0.0,2.0
9796,210123030001101033,0.0,1.0
9797,210123030001101030,0.0,0.0
9798,210123030001030100,0.0,0.0
9799,210123030003101000,0.0,4.0
9800,210123030003101001,0.0,17.0
9801,210123030002330223,0.0,1.0
9802,210123030002330220,0.0,41.0
9803,210123030031231212,0.0,0.0
9804,210123030031231221,0.0,0.0
9805,210123030031233132,0.0,1.0
9806,210123030031233130,0.0,2.0
9807,210123030031233133,0.0,2.0
9808,210123030031233123,0.0,0.0
9809,210123030001030031,0.0,1.0
9810,210123030002230012,0.0,11.0
9811,210123030032210003,0.0,3.0
9812,210123030003120132,0.0,18.0
9813,210123030003120023,0.0,29.0
9814,210123030003120131,0.0,30.0
9815,210123030002330022,0.0,19.0
9816,210123030002330133,0.0,9.0
9817,210123030000231202,0.0,0.0
9818,210123030031230121,0.0,64.0
9819,210123030032100222,0.0,1.0
9820,210123030032212122,0.0,3.0
9821,210123030001121122,0.0,3.0
9822,210123030032212211,0.0,6.0
9823,210123030001121123,0.0,6.0
9824,210123030002331333,0.0,1.0
9825,210123030002332001,0.0,1.0
9826,210123030002332032,0.0,3.0
9827,210123030002332000,0.0,0.0
9828,210123030000233031,0.0,0.0
9829,210123030000233030,0.0,2.0
9830,210123030000233013,0.0,0.0
9831,210123030000233012,0.0,1.0
9832,210123030000233002,0.0,2.0
9833,210123030032100101,0.0,1.0
9834,210123030001020001,0.0,5.0
9835,210123030001031111,0.0,15.0
9836,210123030001031110,0.0,2.0
9837,210123030003121102,0.0,5.0
9838,210123030031202312,0.0,0.0
9839,210123030031202321,0.0,0.0
9840,210123030031202311,0.0,1.0
9841,210123030001121131,0.0,3.0
9842,210123030001121120,0.0,3.0
9843,210123030001121132,0.0,13.0
9844,210123030003032000,0.0,0.0
9845,210123030032213122,0.0,2.0
9846,210123030032210211,0.0,1.0
9847,210123030032213123,0.0,2.0
9848,210123030001102120,0.0,0.0
9849,210123030001102121,0.0,1.0
9850,210123030001102130,0.0,2.0
9851,210123030001102203,0.0,1.0
9852,210123030001102131,0.0,1.0
9853,210123030002301101,0.0,9.0
9854,210123030002301100,0.0,9.0
9855,210123030002221100,0.0,0.0
9856,210123030002221102,0.0,55.0
9857,210123030002221113,0.0,53.0
9858,210123030002221101,0.0,47.0
9859,210123030002212233,0.0,0.0
9860,210123030001101202,0.0,0.0
9861,210123030001101231,0.0,3.0
9862,210123030002300312,0.0,0.0
9863,210123030002300321,0.0,0.0
9864,210123030032210033,0.0,5.0
9865,210123030032210032,0.0,3.0
9866,210123030032210101,0.0,46.0
9867,210123030032210100,0.0,7.0
9868,210123030032210132,0.0,128.0
9869,210123030002332121,0.0,1.0
9870,210123030001011100,0.0,0.0
9871,210123030002230011,0.0,106.0
9872,210123030002230010,0.0,40.0
9873,210123030031232322,0.0,2.0
9874,210123030031232012,0.0,1.0
9875,210123030031232321,0.0,0.0
9876,210123030031233033,0.0,2.0
9877,210123030002221112,0.0,0.0
9878,210123030002221120,0.0,0.0
9879,210123030002221121,0.0,0.0
9880,210123030002221131,0.0,2.0
9881,210123030031123321,0.0,2.0
9882,210123030031123320,0.0,2.0
9883,210123030002330203,0.0,17.0
9884,210123030002330213,0.0,102.0
9885,210123030002330210,0.0,16.0
9886,210123030001101223,0.0,1.0
9887,210123030001101230,0.0,0.0
9888,210123030003120120,0.0,20.0
9889,210123030003120113,0.0,23.0
9890,210123030003120130,0.0,4.0
9891,210123030003120133,0.0,5.0
9892,210123030003120123,0.0,6.0
9893,210123030001102112,0.0,0.0
9894,210123030000202221,0.0,0.0
9895,210123030000202222,0.0,2.0
9896,210123030001010033,0.0,0.0
9897,210123030001010030,0.0,1.0
9898,210123030001003011,0.0,3.0
9899,210123030001003010,0.0,0.0
9900,210123030001003322,0.0,1.0
9901,210123030032100022,0.0,12.0
9902,210123030032100023,0.0,91.0
9903,210123030032100311,0.0,1.0
9904,210123030001131222,0.0,0.0
9905,210123030001011032,0.0,3.0
9906,210123030001011033,0.0,0.0
9907,210123030001011001,0.0,84.0
9908,210123030001013233,0.0,50.0
9909,210123030031232103,0.0,1.0
9910,210123030003120200,0.0,6.0
9911,210123030003120022,0.0,6.0
9912,210123030003120201,0.0,4.0
9913,210123030000231233,0.0,0.0
9914,210123030013233322,0.0,0.0
9915,210123030013300033,0.0,0.0
9916,210123030013233321,0.0,0.0
9917,210123030003120300,0.0,6.0
9918,210123030031233122,0.0,0.0
9919,210123030000202223,0.0,0.0
9920,210123030002223232,0.0,95.0
9921,210123030002223201,0.0,44.0
9922,210123030003101212,0.0,7.0
9923,210123030003101211,0.0,6.0
9924,210123030003101221,0.0,16.0
9925,210123030032131133,0.0,0.0
9926,210123030031121111,0.0,5.0
9927,210123030031121110,0.0,52.0
9928,210123030032131031,0.0,9.0
9929,210123030032131002,0.0,4.0
9930,210123030000300322,0.0,0.0
9931,210123030000300011,0.0,1.0
9932,210123030000300323,0.0,24.0
9933,210123030031203033,0.0,0.0
9934,210123030031203030,0.0,1.0
9935,210123030031202322,0.0,1.0
9936,210123030031202132,0.0,0.0
9937,210123030031202101,0.0,1.0
9938,210123030000231231,0.0,1.0
9939,210123030000231230,0.0,2.0
9940,210123030002222001,0.0,0.0
9941,210123030002222003,0.0,0.0
9942,210123030002222002,0.0,1.0
9943,210123030002223110,0.0,0.0
9944,210123030032102110,0.0,0.0
9945,210123030032102103,0.0,0.0
9946,210123030032102111,0.0,0.0
9947,210123030002222031,0.0,0.0
9948,210123030002222013,0.0,1.0
9949,210123030002222020,0.0,1.0
9950,210123030002222010,0.0,2.0
9951,210123030002222032,0.0,1.0
9952,210123030032210133,0.0,7.0
9953,210123030003131133,0.0,3.0
9954,210123030003131130,0.0,0.0
9955,210123030003131022,0.0,0.0
9956,210123030003131020,0.0,0.0
9957,210123030003131021,0.0,0.0
9958,210123030003131031,0.0,3.0
9959,210123030013233230,0.0,0.0
9960,210123030013233231,0.0,2.0
9961,210123030002300323,0.0,0.0
9962,210123030000300003,0.0,1.0
9963,210123030000300000,0.0,0.0
9964,210123030000300010,0.0,0.0
9965,210123030003033211,0.0,0.0
9966,210123030031233210,0.0,4.0
9967,210123030031233203,0.0,4.0
9968,210123030031233211,0.0,0.0
9969,210123030000232001,0.0,1.0
9970,210123030001030022,0.0,4.0
9971,210123030001030023,0.0,1.0
9972,210123030001030311,0.0,1.0
9973,210123030000300330,0.0,38.0
9974,210123030032102100,0.0,0.0
9975,210123030031233223,0.0,12.0
9976,210123030031233220,0.0,11.0
9977,210123030001113321,0.0,10.0
9978,210123030032101222,0.0,0.0
9979,210123030032101223,0.0,0.0
9980,210123030032131222,0.0,0.0
9981,210123030032132111,0.0,0.0
9982,210123030032131221,0.0,0.0
9983,210123030001102202,0.0,0.0
9984,210123030001102231,0.0,0.0
9985,210123030013301312,0.0,0.0
9986,210123030013301311,0.0,0.0
9987,210123030013301321,0.0,0.0
9988,210123030002301123,0.0,0.0
9989,210123030002301130,0.0,0.0
9990,210123030002301122,0.0,0.0
9991,210123030003030221,0.0,1.0
9992,210123030003030222,0.0,1.0
9993,210123030003030212,0.0,0.0
9994,210123030001030313,0.0,1.0
9995,210123030000232032,0.0,3.0
9996,210123030001010302,0.0,1.0
9997,210123030031233030,0.0,2.0
9998,210123030003001111,0.0,11.0
9999,210123030002330000,0.0,182.0
10000,210123030003001112,0.0,6.0
10001,210123030032210210,0.0,6.0
10002,210123030003032032,0.0,0.0
10003,210123030003032033,0.0,0.0
10004,210123030003032001,0.0,0.0
10005,210123030013233312,0.0,0.0
10006,210123030013233012,0.0,0.0
10007,210123030013233011,0.0,0.0
10008,210123030013233021,0.0,0.0
10009,210123030000232002,0.0,1.0
10010,210123030000232003,0.0,1.0
10011,210123030000232031,0.0,4.0
10012,210123030000210211,0.0,263.0
10013,210123030000202302,0.0,21.0
10014,210123030000202303,0.0,7.0
10015,210123030000202331,0.0,306.0
10016,210123030032131203,0.0,0.0
10017,210123030032131200,0.0,1.0
10018,210123030002301131,0.0,1.0
10019,210123030002301120,0.0,0.0
10020,210123030032123230,0.0,4.0
10021,210123030032130323,0.0,4.0
10022,210123030002330023,0.0,2.0
10023,210123030003031333,0.0,0.0
10024,210123030003031332,0.0,0.0
10025,210123030002223113,0.0,1.0
10026,210123030000233110,0.0,0.0
10027,210123030032210131,0.0,5.0
10028,210123030032210102,0.0,123.0
10029,210123030032210130,0.0,11.0
10030,210123030031112222,0.0,68.0
10031,210123030031112221,0.0,0.0
10032,210123030002300320,0.0,0.0
10033,210123030002300313,0.0,0.0
10034,210123030002221023,0.0,51.0
10035,210123030002221021,0.0,6.0
10036,210123030002221022,0.0,1.0
10037,210123030002221012,0.0,48.0
10038,210123030002221030,0.0,1.0
10039,210123030002330031,0.0,8.0
10040,210123030002333111,0.0,1.0
10041,210123030002332003,0.0,0.0
10042,210123030002332002,0.0,0.0
10043,210123030002333110,0.0,1.0
10044,210123030002330222,0.0,1.0
10045,210123030013300031,0.0,0.0
10046,210123030000233333,0.0,1.0
10047,210123030002332120,0.0,0.0
10048,210123030002332122,0.0,0.0
10049,210123030002332123,0.0,1.0
10050,210123030001030133,0.0,4.0
10051,210123030001030132,0.0,1.0
10052,210123030001030200,0.0,6.0
10053,210123030000202333,0.0,43.0
10054,210123030000202330,0.0,4.0
10055,210123030032123233,0.0,9.0
10056,210123030032130322,0.0,4.0
10057,210123030001101133,0.0,0.0
10058,210123030001101023,0.0,0.0
10059,210123030001101022,0.0,0.0
10060,210123030032100202,0.0,0.0
10061,210123030032100201,0.0,0.0
10062,210123030013233220,0.0,1.0
10063,210123030013233221,0.0,0.0
10064,210123030031231220,0.0,2.0
10065,210123030031123333,0.0,0.0
10066,210123030003121011,0.0,1.0
10067,210123030003121012,0.0,21.0
10068,210123030032131010,0.0,10.0
10069,210123030032131013,0.0,16.0
10070,210123030032130301,0.0,0.0
10071,210123030003120020,0.0,7.0
10072,210123030000210120,0.0,1.0
10073,210123030000210123,0.0,2.0
10074,210123030000210113,0.0,2.0
10075,210123030003030112,0.0,6.0
10076,210123030003030121,0.0,2.0
10077,210123030003030111,0.0,3.0
10078,210123030013230121,0.0,0.0
10079,210123030013233212,0.0,1.0
10080,210123030013230120,0.0,0.0
10081,210123030001010020,0.0,4.0
10082,210123030001010021,0.0,1.0
10083,210123030001010031,0.0,2.0
10084,210123030013301313,0.0,0.0
10085,210123030013301310,0.0,0.0
10086,210123030013301320,0.0,0.0
10087,210123030031232021,0.0,2.0
10088,210123030031232022,0.0,0.0
10089,210123030032101220,0.0,0.0
10090,210123030032101230,0.0,0.0
10091,210123030032101231,0.0,0.0
10092,210123030032101221,0.0,0.0
10093,210123030000202130,0.0,1.0
10094,210123030000202203,0.0,1.0
10095,210123030000202120,0.0,4.0
10096,210123030000202131,0.0,3.0
10097,210123030001011003,0.0,54.0
10098,210123030001102111,0.0,0.0
10099,210123030003121120,0.0,2.0
10100,210123030003121131,0.0,6.0
10101,210123030003121121,0.0,2.0
10102,210123030002330212,0.0,113.0
10103,210123030002330221,0.0,2.0
10104,210123030002330211,0.0,11.0
10105,210123030001102233,0.0,0.0
10106,210123030001113300,0.0,1.0
10107,210123030001102232,0.0,0.0
10108,210123030000212021,0.0,49.0
10109,210123030000212311,0.0,137.0
10110,210123030000212310,0.0,110.0
10111,210123030000212022,0.0,67.0
10112,210123030032131220,0.0,0.0
10113,210123030032131202,0.0,0.0
10114,210123030032131231,0.0,0.0
10115,210123030003030213,0.0,0.0
10116,210123030003030220,0.0,0.0
10117,210123030003030211,0.0,0.0
10118,210123030003033122,0.0,2.0
10119,210123030003030210,0.0,0.0
10120,210123030032101333,0.0,1.0
10121,210123030000233032,0.0,0.0
10122,210123030000233033,0.0,1.0
10123,210123030000233001,0.0,4.0
10124,210123030002223120,0.0,0.0
10125,210123030000213301,0.0,1.0
10126,210123030001121121,0.0,3.0
10127,210123030032212212,0.0,3.0
10128,210123030000210213,0.0,5.0
10129,210123030000210220,0.0,31.0
10130,210123030000210210,0.0,2.0
10131,210123030000212201,0.0,20.0
10132,210123030032100103,0.0,6.0
10133,210123030032101301,0.0,2.0
10134,210123030032101332,0.0,0.0
10135,210123030032101300,0.0,1.0
10136,210123030013301203,0.0,2.0
10137,210123030013301210,0.0,0.0
10138,210123030013301200,0.0,0.0
10139,210123030031121330,0.0,2.0
10140,210123030031121323,0.0,4.0
10141,210123030000210231,0.0,3.0
10142,210123030000210223,0.0,234.0
10143,210123030000210230,0.0,79.0
10144,210123030000210202,0.0,1.0
10145,210123030031123331,0.0,2.0
10146,210123030031123332,0.0,1.0
10147,210123030001010332,0.0,10.0
10148,210123030001010331,0.0,1.0
10149,210123030031202022,0.0,0.0
10150,210123030031202021,0.0,3.0
10151,210123030002332211,0.0,2.0
10152,210123030002332210,0.0,1.0
10153,210123030031232132,0.0,0.0
10154,210123030031232133,0.0,0.0
10155,210123030031232312,0.0,1.0
10156,210123030002332212,0.0,0.0
10157,210123030002301121,0.0,1.0
10158,210123030002332213,0.0,0.0
10159,210123030003032213,0.0,0.0
10160,210123030001113303,0.0,8.0
10161,210123030031121130,0.0,2.0
10162,210123030031121133,0.0,1.0
10163,210123030031121022,0.0,2.0
10164,210123030001101020,0.0,0.0
10165,210123030001101021,0.0,0.0
10166,210123030001101031,0.0,1.0
10167,210123030032101233,0.0,0.0
10168,210123030003131311,0.0,0.0
10169,210123030003131200,0.0,0.0
10170,210123030003131312,0.0,0.0
10171,210123030031203020,0.0,0.0
10172,210123030031203023,0.0,1.0
10173,210123030032213130,0.0,2.0
10174,210123030001113010,0.0,36.0
10175,210123030001113003,0.0,6.0
10176,210123030003102121,0.0,4.0
10177,210123030003131212,0.0,17.0
10178,210123030002223103,0.0,1.0
10179,210123030002223102,0.0,0.0
10180,210123030031112212,0.0,7.0
10181,210123030002332010,0.0,3.0
10182,210123030002332013,0.0,0.0
10183,210123030002333103,0.0,4.0
10184,210123030000212013,0.0,12.0
10185,210123030000233101,0.0,0.0
10186,210123030000233102,0.0,1.0
10187,210123030002332100,0.0,1.0
10188,210123030000233113,0.0,0.0
10189,210123030003031301,0.0,0.0
10190,210123030003031300,0.0,0.0
10191,210123030000210201,0.0,4.0
10192,210123030000210232,0.0,1.0
10193,210123030000210203,0.0,6.0
10194,210123030000210200,0.0,1.0
10195,210123030002223300,0.0,47.0
10196,210123030002223303,0.0,39.0
10197,210123030001031113,0.0,125.0
10198,210123030001102113,0.0,0.0
10199,210123030001102102,0.0,3.0
10200,210123030013300030,0.0,0.0
10201,210123030013300303,0.0,1.0
10202,210123030013300233,0.0,0.0
10203,210123030013301322,0.0,0.0
10204,210123030013300232,0.0,0.0
10205,210123030013300302,0.0,0.0
10206,210123030001010330,0.0,1.0
10207,210123030001010333,0.0,2.0
10208,210123030001010320,0.0,3.0
10209,210123030001010313,0.0,3.0
10210,210123030001010323,0.0,0.0
10211,210123030031120230,0.0,1.0
10212,210123030031121322,0.0,4.0
10213,210123030031120233,0.0,0.0
10214,210123030031121321,0.0,40.0
10215,210123030031120223,0.0,0.0
10216,210123030003101222,0.0,27.0
10217,210123030003102111,0.0,24.0
10218,210123030013230131,0.0,0.0
10219,210123030002221133,0.0,2.0
10220,210123030002221311,0.0,3.0
10221,210123030002221200,0.0,1.0
10222,210123030002221312,0.0,2.0
10223,210123030002221132,0.0,20.0
10224,210123030032210001,0.0,14.0
10225,210123030000210311,0.0,2.0
10226,210123030000210310,0.0,3.0
10227,210123030000210133,0.0,0.0
10228,210123030000210130,0.0,1.0
10229,210123030000210022,0.0,0.0
10230,210123030001120301,0.0,73.0
10231,210123030001121010,0.0,0.0
10232,210123030001102132,0.0,2.0
10233,210123030001102133,0.0,1.0
10234,210123030001102101,0.0,0.0
10235,210123030002221313,0.0,6.0
10236,210123030002221302,0.0,0.0
10237,210123030002221321,0.0,3.0
10238,210123030002301102,0.0,1.0
10239,210123030002301103,0.0,5.0
10240,210123030002332130,0.0,0.0
10241,210123030002332203,0.0,0.0
10242,210123030002332131,0.0,0.0
10243,210123030001121112,0.0,3.0
10244,210123030032212221,0.0,3.0
10245,210123030001121113,0.0,2.0
10246,210123030001121102,0.0,5.0
10247,210123030001121101,0.0,40.0
10248,210123030031202110,0.0,1.0
10249,210123030031202103,0.0,1.0
10250,210123030031202111,0.0,2.0
10251,210123030001121013,0.0,1.0
10252,210123030001121003,0.0,3.0
10253,210123030001121002,0.0,1.0
10254,210123030001120332,0.0,5.0
10255,210123030001003012,0.0,9.0
10256,210123030001003013,0.0,0.0
10257,210123030001003321,0.0,2.0
10258,210123030000300321,0.0,13.0
10259,210123030000300012,0.0,0.0
10260,210123030000300320,0.0,69.0
10261,210123030003032200,0.0,0.0
10262,210123030003032133,0.0,1.0
10263,210123030032212123,0.0,42.0
10264,210123030032212203,0.0,20.0
10265,210123030032212200,0.0,18.0
10266,210123030032212210,0.0,6.0
10267,210123030003120233,0.0,4.0
10268,210123030003120232,0.0,4.0
10269,210123030003121322,0.0,2.0
10270,210123030031202012,0.0,0.0
10271,210123030013301323,0.0,0.0
10272,210123030013300230,0.0,0.0
10273,210123030000232030,0.0,1.0
10274,210123030000232033,0.0,0.0
10275,210123030000232020,0.0,16.0
10276,210123030000232013,0.0,0.0
10277,210123030000232023,0.0,3.0
10278,210123030003101032,0.0,46.0
10279,210123030003030110,0.0,79.0
10280,210123030003030103,0.0,16.0
10281,210123030002332033,0.0,0.0
10282,210123030002332031,0.0,0.0
10283,210123030002332030,0.0,0.0
10284,210123030001003000,0.0,5.0
10285,210123030031233023,0.0,2.0
10286,210123030031203310,0.0,1.0
10287,210123030031203303,0.0,0.0
10288,210123030031203311,0.0,1.0
10289,210123030000233321,0.0,0.0
10290,210123030000233320,0.0,2.0
10291,210123030003131002,0.0,0.0
10292,210123030003131013,0.0,1.0
10293,210123030003131001,0.0,4.0
10294,210123030032213210,0.0,4.0
10295,210123030032213211,0.0,4.0
10296,210123030032213203,0.0,0.0
10297,210123030031233230,0.0,6.0
10298,210123030001002331,0.0,7.0
10299,210123030001002302,0.0,11.0
10300,210123030001002330,0.0,1.0
10301,210123030002332011,0.0,1.0
10302,210123030002332012,0.0,1.0
10303,210123030002333100,0.0,1.0
10304,210123030001102300,0.0,0.0
10305,210123030001113233,0.0,23.0
10306,210123030001102303,0.0,1.0
10307,210123030000212003,0.0,42.0
10308,210123030031123122,0.0,2.0
10309,210123030031120212,0.0,4.0
10310,210123030031120211,0.0,3.0
10311,210123030031120221,0.0,1.0
10312,210123030031232313,0.0,0.0
10313,210123030031232311,0.0,0.0
10314,210123030031232310,0.0,0.0
10315,210123030031232320,0.0,1.0
10316,210123030001030310,0.0,3.0
10317,210123030001030303,0.0,2.0
10318,210123030032131230,0.0,0.0
10319,210123030032131223,0.0,0.0
10320,210123030032131232,0.0,0.0
10321,210123030032131233,0.0,1.0
10322,210123030032131201,0.0,0.0
10323,210123030032212012,0.0,2.0
10324,210123030032212013,0.0,5.0
10325,210123030032212322,0.0,2.0
10326,210123030032213033,0.0,2.0
10327,210123030032212321,0.0,2.0
10328,210123030002223310,0.0,147.0
10329,210123030002223302,0.0,13.0
10330,210123030002223313,0.0,14.0
10331,210123030002223301,0.0,99.0
10332,210123030001121020,0.0,9.0
10333,210123030001121031,0.0,5.0
10334,210123030031123313,0.0,3.0
10335,210123030031123302,0.0,11.0
10336,210123030032101202,0.0,3.0
10337,210123030032101232,0.0,0.0
10338,210123030032101201,0.0,0.0
10339,210123030032101213,0.0,2.0
10340,210123030031201223,0.0,2.0
10341,210123030031201230,0.0,1.0
10342,210123030031201222,0.0,1.0
10343,210123030000231220,0.0,1.0
10344,210123030003120202,0.0,4.0
10345,210123030003120203,0.0,1.0
10346,210123030003120231,0.0,7.0
